host_iso,host_ns,line
2026-07-16T19:04:29.465323+00:00,36485979708,"CSI,A1,4746,fe:e3:be:47:e1:f0,-42,0,4,606977515,64,117,5,46,42,36,29,24,17,13,12,14,17,22,25,27,28,28,28,24,22,19,16,14,11,9,7,7,0,0,0,0,0,0,0,0,0,0,0,7,5,6,9,12,14,17,22,25,27,30,30,29,28,24,21,17,13,12,15,19,26,32,40,45,48"
2026-07-16T19:04:29.509432+00:00,36530081916,"CSI,A1,4747,fe:e3:be:47:e1:f0,-39,0,4,607019561,64,117,5,23,21,17,14,11,8,6,7,8,10,12,13,14,14,14,13,12,10,8,7,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,4,4,3,4,6,7,9,11,14,16,15,16,15,14,13,10,8,6,7,9,12,15,19,22,24"
2026-07-16T19:04:29.549969+00:00,36570619375,"CSI,A1,4748,fe:e3:be:47:e1:f0,-39,0,4,607062839,64,117,5,24,22,18,16,12,9,8,7,8,10,12,14,15,15,15,15,13,11,9,9,7,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,7,8,10,12,13,15,16,15,15,13,11,9,8,7,8,10,13,16,20,23,25"
2026-07-16T19:04:29.634717+00:00,36655354333,"CSI,A1,4749,fe:e3:be:47:e1:f0,-39,0,4,607147024,64,117,5,22,21,18,14,11,9,7,7,8,10,12,13,15,14,14,14,12,11,9,8,7,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,7,8,10,12,14,14,15,15,14,13,11,9,7,6,8,10,13,16,19,22,24"
2026-07-16T19:04:29.723643+00:00,36744306250,"CSI,A1,4750,fe:e3:be:47:e1:f0,-42,0,4,607235070,64,117,5,46,41,35,29,23,18,15,15,17,22,25,28,29,29,29,28,24,21,18,15,13,11,8,9,10,0,0,0,0,0,0,0,0,0,0,0,9,7,6,6,9,11,14,18,22,26,28,29,29,29,26,22,19,15,13,13,19,25,32,39,44,48"
2026-07-16T19:04:29.780018+00:00,36800667708,"CSI,A1,4751,fe:e3:be:47:e1:f0,-39,0,4,607290490,64,117,5,22,20,17,15,12,9,8,8,9,10,12,13,14,14,14,13,11,11,9,8,7,6,5,4,5,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,5,6,7,9,11,12,13,14,13,14,12,11,9,7,7,8,10,13,16,19,22,23"
2026-07-16T19:04:29.824841+00:00,36845498750,"CSI,A1,4752,fe:e3:be:47:e1:f0,-42,0,4,607335368,64,117,5,42,37,32,26,21,16,14,15,18,21,23,26,27,27,26,25,22,18,16,13,10,8,8,9,11,0,0,0,0,0,0,0,0,0,0,0,12,9,8,6,6,9,13,16,19,23,25,27,27,27,25,23,19,16,14,14,17,22,28,34,39,44"
2026-07-16T19:04:29.910603+00:00,36931264166,"CSI,A1,4753,fe:e3:be:47:e1:f0,-39,0,4,607419455,64,117,5,24,22,18,16,13,9,7,8,9,10,12,13,14,14,14,13,13,11,9,8,6,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,5,7,8,11,12,14,15,16,16,15,14,13,11,9,8,8,11,13,17,20,22,25"
2026-07-16T19:04:29.950078+00:00,36970744583,"CSI,A1,4754,fe:e3:be:47:e1:f0,-39,0,4,607463102,64,117,5,21,19,16,14,11,9,7,6,7,9,10,12,13,13,13,12,11,9,8,7,6,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,6,7,9,11,13,14,13,13,13,12,11,9,8,6,7,9,11,14,17,20,21"
2026-07-16T19:04:30.037372+00:00,37058003625,"CSI,A1,4755,fe:e3:be:47:e1:f0,-42,0,4,607549167,64,117,5,47,43,37,31,24,19,16,16,18,21,26,28,30,29,29,28,25,22,18,16,13,10,9,9,9,0,0,0,0,0,0,0,0,0,0,0,11,9,7,8,9,12,15,19,23,26,29,30,30,30,28,24,21,17,15,16,20,26,32,40,45,49"
2026-07-16T19:04:30.089483+00:00,37110160958,"CSI,A1,4756,fe:e3:be:47:e1:f0,-38,0,4,607599613,64,70,1,23,18,16,15,17,20,23,25,27,29,28,26,25,22,20,16,13,11,8,8,7,9,11,12,14,0,0,0,0,0,0,0,0,0,0,0,9,10,13,16,17,19,20,21,21,21,20,18,14,12,11,13,15,20,24,28,33,35,38,39,39,38"
2026-07-16T19:04:30.124530+00:00,37145192041,"CSI,A1,4757,fe:e3:be:47:e1:f0,-38,0,4,607634515,64,70,1,17,20,25,25,27,28,29,28,25,23,20,16,13,10,9,8,9,11,11,13,13,14,15,15,14,0,0,0,0,0,0,0,0,0,0,0,13,14,15,16,16,16,14,14,11,10,9,9,11,14,18,23,25,28,30,30,30,29,27,24,21,17"
2026-07-16T19:04:30.157192+00:00,37177848750,"CSI,A1,4758,fe:e3:be:47:e1:f0,-42,0,4,607669078,64,117,5,20,23,28,30,33,34,34,34,31,28,25,20,17,13,11,9,10,12,14,16,16,17,17,18,17,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,18,17,16,15,13,11,10,11,13,17,22,26,30,33,35,36,36,35,33,29,24,21"
2026-07-16T19:04:30.327123+00:00,37347774583,"CSI,A1,4759,fe:e3:be:47:e1:f0,-42,0,4,607841300,64,117,5,18,22,26,29,32,33,32,33,31,28,24,20,16,12,10,9,10,11,13,15,16,17,17,17,16,0,0,0,0,0,0,0,0,0,0,0,15,16,17,18,18,18,17,15,13,11,11,11,12,15,19,24,28,31,33,36,36,35,33,29,25,22"
2026-07-16T19:04:30.847362+00:00,37867982666,"CSI,A1,4760,fe:e3:be:47:e1:f0,-42,0,4,608359388,64,117,5,17,22,28,30,33,34,34,34,33,30,25,21,17,13,10,8,9,10,12,15,16,17,18,19,19,0,0,0,0,0,0,0,0,0,0,0,16,17,17,18,17,16,14,13,10,7,6,9,12,16,21,27,30,32,34,34,35,33,31,26,21,17"
2026-07-16T19:04:30.961045+00:00,37981680291,"CSI,A1,4761,fe:e3:be:47:e1:f0,-39,0,4,608475379,64,70,1,20,14,11,12,14,18,21,25,26,27,27,27,24,21,19,15,11,9,6,6,8,9,11,13,15,0,0,0,0,0,0,0,0,0,0,0,7,9,11,14,16,17,19,19,21,20,18,16,13,9,7,9,13,17,22,27,31,34,36,38,37,35"
2026-07-16T19:04:30.972178+00:00,37992817208,"CSI,A1,4762,fe:e3:be:47:e1:f0,-39,0,4,608485938,64,70,1,13,9,6,6,8,10,12,14,16,16,16,16,15,13,12,9,7,6,3,3,4,4,6,7,7,0,0,0,0,0,0,0,0,0,0,0,5,7,8,10,11,11,11,13,13,12,11,10,8,6,5,6,9,11,14,17,20,21,23,23,22,22"
2026-07-16T19:04:32.246651+00:00,39267270250,"CSI,A1,4763,fe:e3:be:47:e1:f0,-39,0,4,609759100,64,117,5,15,11,8,6,7,9,11,12,13,14,14,13,13,13,10,8,7,5,4,4,4,5,6,6,7,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,8,9,10,13,12,13,13,12,11,9,7,7,7,7,11,13,16,18,21,22,22,22"
2026-07-16T19:04:32.441215+00:00,39461846041,"STAT,A1,610068,10364,4763,4763,0,215172"
2026-07-16T19:04:32.982268+00:00,40002843416,"CSI,A1,4764,fe:e3:be:47:e1:f0,-38,0,4,610492609,64,117,5,12,9,8,7,8,11,13,15,16,16,16,15,14,13,12,9,7,6,4,4,5,6,7,7,9,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,9,9,10,10,11,11,11,9,7,5,4,6,7,10,12,15,17,19,21,22,21,21"
2026-07-16T19:04:33.227464+00:00,40248052708,"CSI,A1,4765,fe:e3:be:47:e1:f0,-39,0,4,610740234,64,117,5,13,9,7,7,9,11,13,15,16,16,16,15,14,12,11,9,7,4,3,3,3,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,9,10,10,12,11,11,11,9,7,5,4,5,7,11,14,16,19,21,22,23,23,22"
2026-07-16T19:04:33.316250+00:00,40336819833,"CSI,A1,4766,fe:e3:be:47:e1:f0,-42,0,4,610826158,64,117,5,25,17,14,13,17,23,27,30,33,34,34,32,30,27,24,19,15,11,7,6,7,10,13,15,17,0,0,0,0,0,0,0,0,0,0,0,9,13,16,19,21,23,24,25,25,24,23,20,15,11,9,12,17,23,30,36,41,44,47,49,47,46"
2026-07-16T19:04:33.662950+00:00,40683551000,"CSI,A1,4767,fe:e3:be:47:e1:f0,-38,0,4,611174978,64,117,5,14,11,9,8,10,11,13,15,16,17,16,16,15,14,12,11,8,7,4,4,5,6,6,7,8,0,0,0,0,0,0,0,0,0,0,0,5,7,7,9,10,10,11,12,11,12,11,10,8,7,6,7,9,12,14,17,19,21,22,23,23,23"
2026-07-16T19:04:33.836068+00:00,40856633541,"CSI,A1,4768,fe:e3:be:47:e1:f0,-41,0,4,611349406,64,117,5,26,20,15,17,20,23,28,30,31,33,32,31,28,24,21,17,12,9,7,9,11,13,15,17,17,0,0,0,0,0,0,0,0,0,0,0,7,8,11,15,18,20,21,23,25,25,25,22,19,16,13,11,15,19,25,31,36,40,44,46,45,44"
2026-07-16T19:04:34.171795+00:00,41192410041,"CSI,A1,4769,fe:e3:be:47:e1:f0,-38,0,4,611685025,64,117,5,13,11,10,10,11,13,14,15,16,18,17,17,16,15,13,11,9,7,6,5,5,6,7,7,9,0,0,0,0,0,0,0,0,0,0,0,6,7,9,9,10,10,10,11,11,10,10,9,7,6,6,8,10,13,16,18,20,22,22,23,22,22"
2026-07-16T19:04:34.305974+00:00,41326560375,"CSI,A1,4770,fe:e3:be:47:e1:f0,-38,0,4,611817699,64,117,5,13,9,9,8,9,11,13,15,16,16,15,15,14,13,11,8,7,5,4,4,4,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,5,6,8,9,10,11,12,12,13,12,12,10,9,7,6,7,9,12,14,17,19,21,22,23,23,22"
2026-07-16T19:04:34.481493+00:00,41502077000,"CSI,A1,4771,fe:e3:be:47:e1:f0,-38,0,4,611990631,64,117,5,11,9,6,7,9,11,13,15,16,17,15,14,14,11,9,7,5,4,3,5,6,7,8,8,9,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,9,10,11,11,13,12,12,10,9,8,5,4,6,9,12,15,17,19,20,22,22,20"
2026-07-16T19:04:34.655193+00:00,41675776041,"CSI,A1,4772,fe:e3:be:47:e1:f0,-42,0,4,612167075,64,117,5,26,19,13,17,21,25,30,33,36,36,35,34,31,27,22,17,12,8,7,8,11,14,16,18,19,0,0,0,0,0,0,0,0,0,0,0,6,9,12,15,18,20,22,24,25,26,25,22,18,14,10,10,14,20,28,35,40,44,48,49,49,46"
2026-07-16T19:04:34.742970+00:00,41763553708,"CSI,A1,4773,fe:e3:be:47:e1:f0,-42,0,4,612254243,64,117,5,24,17,15,15,19,24,28,31,33,35,34,31,28,26,22,16,13,10,8,9,11,13,16,17,18,0,0,0,0,0,0,0,0,0,0,0,6,7,10,14,17,19,21,23,25,24,24,21,17,14,10,10,13,19,26,32,37,41,45,45,45,44"
2026-07-16T19:04:34.832592+00:00,41853176166,"CSI,A1,4774,fe:e3:be:47:e1:f0,-39,0,4,612342454,64,117,5,12,9,8,8,9,12,14,15,17,17,16,16,15,14,12,10,7,6,4,4,5,6,7,8,8,0,0,0,0,0,0,0,0,0,0,0,3,5,6,8,9,9,10,11,11,11,10,9,6,5,4,5,7,11,14,17,19,20,21,21,22,21"
2026-07-16T19:04:34.838415+00:00,41858994208,"CSI,A1,4775,46:85:da:11:dc:b9,-78,0,4,612352807,64,80,5,19,20,16,13,11,10,4,9,11,9,7,19,10,11,9,13,9,23,14,10,11,14,11,16,18,0,0,0,0,0,0,0,0,0,0,0,23,27,27,27,23,22,23,27,24,21,29,28,28,29,22,28,30,28,25,32,30,22,25,27,25,25"
2026-07-16T19:04:34.917733+00:00,41938313166,"CSI,A1,4776,fe:e3:be:47:e1:f0,-39,0,4,612429056,64,117,5,11,7,6,6,9,10,12,14,16,17,16,15,14,12,11,9,6,4,3,4,4,5,6,8,9,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,9,9,10,11,11,11,11,9,7,5,3,5,6,9,11,14,17,18,21,21,21,20"
2026-07-16T19:04:35.052159+00:00,42072732791,"CSI,A1,4777,fe:e3:be:47:e1:f0,-38,0,4,612561845,64,70,1,38,40,39,37,34,30,25,20,15,11,9,10,13,16,19,19,21,20,19,17,17,14,12,9,7,0,0,0,0,0,0,0,0,0,0,0,17,16,14,13,10,9,6,6,9,12,17,21,25,27,29,32,31,29,27,24,19,16,13,13,18,25"
2026-07-16T19:04:35.177540+00:00,42198111833,"CSI,A1,4778,fe:e3:be:47:e1:f0,-38,0,4,612689713,64,70,1,20,21,22,19,18,16,14,11,8,7,5,5,6,8,9,11,11,11,10,10,9,9,7,6,4,0,0,0,0,0,0,0,0,0,0,0,9,9,8,7,6,4,4,4,5,8,9,11,14,15,16,18,16,16,15,13,11,9,7,7,10,13"
2026-07-16T19:04:35.182432+00:00,42202985958,"CSI,A1,4779,fe:e3:be:47:e1:f0,-38,0,4,612689873,64,70,1,22,20,22,19,19,17,14,10,9,6,5,5,7,9,9,11,11,11,11,11,10,9,7,6,4,0,0,0,0,0,0,0,0,0,0,0,9,8,9,7,6,4,4,3,5,7,9,11,13,14,15,17,15,16,14,13,10,8,6,7,10,12"
2026-07-16T19:04:35.186427+00:00,42206973791,"CSI,A1,4780,fe:e3:be:47:e1:f0,-42,0,4,612690026,64,70,1,41,42,42,40,37,33,29,23,18,13,11,11,14,16,19,21,21,22,21,20,19,17,15,12,9,0,0,0,0,0,0,0,0,0,0,0,17,17,15,14,12,9,7,8,10,14,18,23,26,29,32,33,33,32,29,26,22,18,14,15,20,26"
2026-07-16T19:04:35.222444+00:00,42243022541,"CSI,A1,4781,fe:e3:be:47:e1:f0,-38,0,4,612733204,64,117,5,21,22,22,22,20,18,16,13,11,9,7,6,6,8,9,11,11,12,11,11,11,10,9,9,7,0,0,0,0,0,0,0,0,0,0,0,8,7,5,4,4,3,2,4,6,8,11,12,14,15,15,16,16,15,14,11,9,8,7,8,11,14"
2026-07-16T19:04:35.258626+00:00,42279167458,"CSI,A1,4782,46:85:da:11:dc:b9,-78,0,4,612769725,64,80,5,20,20,16,14,11,7,5,4,7,11,11,14,15,16,17,14,15,13,12,11,13,14,13,12,16,0,0,0,0,0,0,0,0,0,0,0,33,29,29,28,28,27,28,28,28,28,27,28,25,28,29,30,28,30,31,30,30,28,27,26,23,22"
2026-07-16T19:04:35.264990+00:00,42285560041,"CSI,A1,4783,98:0d:af:75:12:28,-13,0,4,612774098,64,70,1,28,28,28,27,27,27,27,23,24,24,24,24,24,24,23,21,20,20,19,18,18,18,17,17,16,0,0,0,0,0,0,0,0,0,0,0,17,17,18,19,20,20,21,21,21,23,23,23,23,23,23,23,23,24,26,27,27,27,26,28,27,27"
2026-07-16T19:04:35.271471+00:00,42292014333,"CSI,A1,4784,98:0d:af:75:12:28,-13,0,4,612774515,64,70,1,24,23,23,24,23,23,23,19,20,20,21,21,20,20,19,18,17,16,16,16,15,15,15,14,13,0,0,0,0,0,0,0,0,0,0,0,15,15,15,16,17,17,18,18,19,18,19,19,20,20,20,20,20,21,23,23,23,23,24,24,24,24"
2026-07-16T19:04:35.276072+00:00,42296625500,"CSI,A1,4785,98:0d:af:75:12:28,-12,0,4,612774765,64,70,1,29,28,27,28,28,27,27,23,23,24,24,24,24,23,23,21,20,20,19,19,19,18,18,17,16,0,0,0,0,0,0,0,0,0,0,0,17,18,19,19,20,20,21,22,21,22,23,23,24,24,24,23,23,23,27,26,27,28,27,28,28,28"
2026-07-16T19:04:35.336925+00:00,42357480375,"CSI,A1,4786,98:0d:af:75:12:28,-12,0,4,612847182,64,70,1,26,26,25,25,25,25,25,22,22,22,22,22,22,21,21,20,18,18,17,17,18,17,16,15,15,0,0,0,0,0,0,0,0,0,0,0,16,16,17,18,18,18,18,19,19,21,21,21,21,22,22,21,22,22,25,25,24,25,24,26,26,26"
2026-07-16T19:04:35.456799+00:00,42477344583,"CSI,A1,4787,98:0d:af:75:12:28,-12,0,4,612967742,64,70,1,25,25,25,25,24,24,24,21,22,22,21,21,21,22,21,18,19,18,17,17,16,16,16,15,14,0,0,0,0,0,0,0,0,0,0,0,15,16,16,17,18,18,19,18,19,20,21,20,21,21,21,21,21,21,24,24,23,25,25,24,25,26"
2026-07-16T19:04:35.463092+00:00,42483658291,"CSI,A1,4788,46:85:da:11:dc:b9,-87,0,4,612968196,64,140,7,6,8,10,13,11,10,17,16,16,17,23,16,22,20,30,22,22,22,27,25,24,24,25,29,30,0,0,0,0,0,0,0,0,0,0,0,15,6,7,11,11,10,9,8,7,5,6,5,9,4,1,5,7,2,6,1,10,3,3,1,7,4"
2026-07-16T19:04:35.468608+00:00,42489142958,"CSI,A1,4789,98:0d:af:75:12:28,-13,0,4,612970807,64,70,1,24,22,24,22,22,22,22,20,20,20,19,19,19,19,18,18,17,17,17,15,14,15,14,14,13,0,0,0,0,0,0,0,0,0,0,0,14,14,15,15,16,16,18,18,18,19,20,19,19,19,19,20,18,21,21,22,22,22,23,23,23,23"
2026-07-16T19:04:35.472965+00:00,42493524708,"CSI,A1,4790,98:0d:af:75:12:28,-13,0,4,612984380,64,70,1,23,24,24,23,22,22,22,20,20,20,19,19,20,20,20,17,17,17,17,16,15,14,15,14,14,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,16,17,17,18,18,18,19,20,19,19,20,19,20,20,22,22,22,22,24,24,24,24"
2026-07-16T19:04:35.516944+00:00,42537505291,"CSI,A1,4791,98:0d:af:75:12:28,-13,0,4,613030193,64,70,1,25,24,23,24,23,23,23,20,21,21,21,21,21,20,20,19,17,17,17,16,16,16,16,15,14,0,0,0,0,0,0,0,0,0,0,0,15,15,16,17,17,17,18,18,19,19,19,20,20,21,21,20,20,20,23,23,23,24,23,24,24,24"
2026-07-16T19:04:35.897364+00:00,42917894458,"CSI,A1,4792,fe:e3:be:47:e1:f0,-38,0,4,613405187,64,70,1,16,20,23,26,29,29,28,26,24,22,19,16,12,9,7,7,9,11,11,13,14,15,15,14,13,0,0,0,0,0,0,0,0,0,0,0,13,15,15,16,15,14,14,12,10,9,7,8,11,14,17,20,25,27,29,30,30,29,26,23,19,15"
2026-07-16T19:04:35.901000+00:00,42921540250,"CSI,A1,4793,fe:e3:be:47:e1:f0,-38,0,4,613405332,64,70,1,9,12,14,16,18,18,17,16,15,13,11,9,7,5,5,5,5,8,8,9,9,10,10,9,8,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,10,9,9,8,7,6,4,4,5,8,10,12,14,16,18,18,18,18,16,15,11,9"
2026-07-16T19:04:35.906723+00:00,42927262500,"CSI,A1,4794,fe:e3:be:47:e1:f0,-38,0,4,613405486,64,70,1,10,12,15,16,17,18,17,17,15,13,11,9,7,5,4,6,6,7,9,9,10,10,9,9,8,0,0,0,0,0,0,0,0,0,0,0,8,8,9,10,9,9,9,8,7,6,5,4,5,7,10,12,14,16,17,18,18,17,16,14,12,9"
2026-07-16T19:04:36.018148+00:00,43038679083,"CSI,A1,4795,fe:e3:be:47:e1:f0,-39,0,4,613530950,64,70,1,41,37,32,26,21,15,11,11,13,16,19,23,24,25,25,23,21,19,16,13,10,7,6,5,7,0,0,0,0,0,0,0,0,0,0,0,10,8,6,6,8,11,15,17,20,23,26,28,29,26,24,22,18,14,12,12,16,22,28,34,38,44"
2026-07-16T19:04:36.109672+00:00,43130238750,"CSI,A1,4796,fe:e3:be:47:e1:f0,-40,0,4,613623684,64,117,5,23,20,18,14,11,8,6,6,7,9,10,11,12,14,14,13,12,10,9,7,6,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,4,6,8,10,12,12,15,15,14,13,13,11,9,7,6,6,9,12,16,19,21,24"
2026-07-16T19:04:36.224189+00:00,43244768083,"CSI,A1,4797,98:0d:af:75:12:28,-13,0,4,613734739,64,70,1,25,24,24,24,24,24,23,21,21,21,21,21,20,21,20,18,18,18,17,17,16,16,15,16,14,0,0,0,0,0,0,0,0,0,0,0,15,16,16,17,18,18,18,19,19,19,20,21,21,21,21,22,21,21,23,24,24,23,25,25,24,24"
2026-07-16T19:04:36.239698+00:00,43260254333,"CSI,A1,4798,98:0d:af:75:12:28,-15,0,4,613752688,64,70,1,28,28,27,27,28,27,26,23,23,22,23,23,24,22,22,21,19,18,18,18,18,17,17,16,16,0,0,0,0,0,0,0,0,0,0,0,17,17,17,18,19,20,20,21,22,22,22,23,23,23,23,23,23,23,27,27,27,27,26,28,28,27"
2026-07-16T19:04:36.247181+00:00,43267724666,"CSI,A1,4799,98:0d:af:75:12:28,-15,0,4,613753140,64,70,1,28,27,28,27,26,26,26,23,24,24,23,23,23,23,23,20,20,20,19,18,17,17,16,17,16,0,0,0,0,0,0,0,0,0,0,0,17,17,18,17,19,19,21,21,22,21,23,23,23,23,23,23,23,23,25,26,26,26,27,28,27,28"
2026-07-16T19:04:36.283469+00:00,43304021041,"CSI,A1,4800,98:0d:af:75:12:28,-13,0,4,613796115,64,70,1,23,24,24,23,23,23,22,21,21,21,20,20,20,21,21,17,18,18,17,16,15,14,15,15,14,0,0,0,0,0,0,0,0,0,0,0,15,15,16,16,16,17,17,18,19,19,20,20,20,20,20,20,20,20,22,22,22,23,24,23,23,24"
2026-07-16T19:04:36.451391+00:00,43471921916,"CSI,A1,4801,fe:e3:be:47:e1:f0,-47,0,4,613958628,64,117,5,45,42,38,33,27,22,17,14,13,15,18,20,23,25,26,25,24,22,19,17,14,11,10,9,8,0,0,0,0,0,0,0,0,0,0,0,10,9,6,5,7,11,15,19,22,25,29,30,30,29,28,26,22,18,15,13,16,20,27,33,39,45"
2026-07-16T19:04:36.558232+00:00,43578754666,"CSI,A1,4802,fe:e3:be:47:e1:f0,-45,0,4,614067287,64,117,5,41,39,35,31,26,22,19,17,17,18,19,21,23,23,23,22,20,19,16,15,13,11,9,9,9,0,0,0,0,0,0,0,0,0,0,0,12,10,9,8,9,9,12,15,19,22,25,26,28,27,27,25,23,20,18,17,19,22,26,31,36,40"
2026-07-16T19:04:36.646917+00:00,43667446416,"CSI,A1,4803,fe:e3:be:47:e1:f0,-39,0,4,614154336,64,117,5,23,20,17,15,11,9,8,8,9,11,13,14,14,15,15,14,12,11,9,7,6,5,4,5,6,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,3,4,6,9,11,12,14,15,15,14,13,11,10,8,7,6,9,12,15,19,22,25"
2026-07-16T19:04:36.729080+00:00,43749628500,"CSI,A1,4804,fe:e3:be:47:e1:f0,-38,0,4,614241324,64,117,5,24,22,17,14,12,8,7,7,8,10,12,14,14,14,15,14,13,11,9,8,7,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,8,9,11,12,14,14,14,14,13,11,9,7,6,6,8,12,15,17,21,24,25"
2026-07-16T19:04:36.826011+00:00,43846544583,"CSI,A1,4805,fe:e3:be:47:e1:f0,-42,0,4,614333256,64,117,5,44,37,32,25,19,13,10,11,16,19,23,26,28,28,29,27,24,21,18,16,12,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,5,6,9,12,16,19,22,25,27,28,28,27,24,21,18,13,10,10,14,21,27,34,39,44,48"
2026-07-16T19:04:36.901127+00:00,43921668875,"CSI,A1,4806,fe:e3:be:47:e1:f0,-38,0,4,614413526,64,117,5,24,20,17,13,9,7,4,6,8,9,11,13,14,15,15,13,12,11,8,6,4,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,6,8,10,11,13,15,16,16,15,14,13,11,8,6,5,7,11,14,18,21,23,25"
2026-07-16T19:04:37.159839+00:00,44180384750,"CSI,A1,4807,fe:e3:be:47:e1:f0,-38,0,4,614673086,64,117,5,24,19,16,13,10,7,6,7,10,12,14,15,16,16,15,14,12,11,8,7,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,4,6,8,10,12,13,15,15,14,13,11,10,7,5,5,7,11,15,18,21,24,25"
2026-07-16T19:04:37.245316+00:00,44266001333,"CSI,A1,4808,fe:e3:be:47:e1:f0,-38,0,4,614757234,64,117,5,22,18,15,11,8,4,4,5,9,11,13,14,14,14,13,13,12,9,7,6,4,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,6,7,9,11,13,15,16,15,14,13,13,10,7,5,4,6,10,14,17,20,23,24"
2026-07-16T19:04:37.282506+00:00,44303048791,"CSI,A1,4809,98:0d:af:75:12:28,-13,0,4,614795200,64,70,1,24,24,23,23,22,22,23,19,19,20,20,20,20,20,19,17,17,17,16,16,15,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,14,14,16,16,16,17,18,18,19,19,20,20,21,21,21,21,20,20,23,23,23,23,23,23,24,23"
2026-07-16T19:04:37.332185+00:00,44352702958,"CSI,A1,4810,98:0d:af:75:12:28,-16,0,4,614843553,64,70,1,49,48,47,48,47,47,47,40,41,40,42,42,42,39,39,37,35,34,33,33,33,32,31,30,29,0,0,0,0,0,0,0,0,0,0,0,31,32,31,33,33,35,36,37,38,39,39,40,40,40,41,41,40,41,46,47,47,47,48,48,49,48"
2026-07-16T19:04:37.337816+00:00,44358338708,"CSI,A1,4811,98:0d:af:75:12:28,-15,0,4,614844175,64,70,1,28,28,27,26,27,26,26,23,23,22,23,23,23,22,21,21,18,19,18,18,19,17,17,16,16,0,0,0,0,0,0,0,0,0,0,0,16,17,18,18,20,18,20,20,22,22,22,23,23,23,23,23,23,24,25,26,27,27,27,27,28,26"
2026-07-16T19:04:37.342710+00:00,44363230166,"CSI,A1,4812,98:0d:af:75:12:28,-16,0,4,614844824,64,70,1,27,29,26,28,26,27,25,24,22,23,23,23,24,22,24,19,20,19,19,19,18,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,17,18,17,19,19,21,21,21,22,22,23,23,24,24,25,22,25,23,28,27,27,28,26,28,28,29"
2026-07-16T19:04:37.346537+00:00,44367054916,"CSI,A1,4813,98:0d:af:75:12:28,-15,0,4,614845455,64,70,1,30,29,29,29,29,29,29,25,25,25,26,25,25,25,23,23,20,21,20,19,20,20,19,17,17,0,0,0,0,0,0,0,0,0,0,0,18,18,20,21,21,21,22,22,22,24,24,24,25,25,24,25,24,25,28,28,29,29,29,29,29,29"
2026-07-16T19:04:37.351111+00:00,44371622625,"CSI,A1,4814,98:0d:af:75:12:28,-15,0,4,614845564,64,70,1,26,25,25,24,25,24,24,21,21,21,21,21,21,21,20,19,17,17,17,16,16,17,16,15,15,0,0,0,0,0,0,0,0,0,0,0,15,15,16,16,18,17,19,19,20,22,21,21,21,21,21,22,22,21,24,25,25,25,25,26,26,24"
2026-07-16T19:04:37.355742+00:00,44376258833,"CSI,A1,4815,98:0d:af:75:12:28,-15,0,4,614845704,64,70,1,30,28,30,27,28,28,28,23,24,24,24,24,23,25,23,22,20,21,20,19,19,19,19,17,17,0,0,0,0,0,0,0,0,0,0,0,18,17,19,19,21,20,21,21,23,24,24,24,24,24,23,25,23,25,27,28,28,28,30,29,29,28"
2026-07-16T19:04:37.359081+00:00,44379597625,"CSI,A1,4816,98:0d:af:75:12:28,-15,0,4,614845892,64,70,1,27,24,27,25,25,25,25,22,22,22,22,22,21,23,20,21,17,18,17,17,17,17,16,15,14,0,0,0,0,0,0,0,0,0,0,0,16,16,17,17,19,18,18,19,20,21,21,21,22,22,21,22,20,23,23,25,25,25,26,25,26,25"
2026-07-16T19:04:37.405761+00:00,44426286041,"CSI,A1,4817,98:0d:af:75:12:28,-13,0,4,614918689,64,70,1,26,25,25,25,25,25,24,21,21,21,21,21,21,21,20,19,18,18,18,17,17,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,16,16,17,17,18,18,19,19,20,20,20,21,21,21,21,21,22,22,24,24,24,25,25,25,25,25"
