host_iso,host_ns,line
2026-07-16T19:04:19.780874+00:00,26801836208,"CSI,A2,1983,fe:e3:be:47:e1:f0,-31,0,4,248462071,64,117,5,15,15,16,17,18,19,19,19,19,18,17,15,14,12,10,9,8,8,7,9,9,9,10,9,10,0,0,0,0,0,0,0,0,0,0,0,9,10,11,12,11,11,10,11,10,9,9,8,9,10,12,14,16,18,21,21,22,23,22,22,21,19"
2026-07-16T19:04:19.781430+00:00,26802380125,"STAT,A2,248565,2797,1983,1983,0,215328"
2026-07-16T19:04:20.057994+00:00,27078946166,"CSI,A2,1984,fe:e3:be:47:e1:f0,-31,0,4,248736900,64,70,1,24,23,22,19,17,15,13,11,11,10,10,11,12,13,14,13,13,11,10,9,8,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,7,6,5,4,5,6,7,9,10,13,15,16,16,16,16,16,14,13,12,12,12,13,15,17,20,23"
2026-07-16T19:04:20.727248+00:00,27748182250,"CSI,A2,1985,fe:e3:be:47:e1:f0,-31,0,4,249408745,64,70,1,25,24,22,20,17,15,13,12,11,10,11,12,13,14,14,13,13,12,11,10,9,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,7,6,5,5,5,6,8,9,11,13,15,16,17,16,16,16,15,14,12,11,12,13,15,19,21,24"
2026-07-16T19:04:20.856831+00:00,27877751250,"CSI,A2,1986,fe:e3:be:47:e1:f0,-31,0,4,249538010,64,70,1,20,17,15,12,12,11,12,13,15,15,16,15,15,15,13,13,9,9,6,5,5,5,5,6,7,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,8,10,11,12,14,14,15,14,13,12,10,10,10,11,13,16,18,20,23,24,25,25"
2026-07-16T19:04:21.333514+00:00,28354427458,"CSI,A2,1987,fe:e3:be:47:e1:f0,-31,0,4,250014934,64,117,5,21,18,16,14,13,13,13,15,16,16,16,16,16,16,14,13,11,9,8,8,7,6,6,7,8,0,0,0,0,0,0,0,0,0,0,0,6,6,8,8,9,11,13,14,15,15,15,14,13,12,11,11,11,12,14,16,19,21,23,25,25,26"
2026-07-16T19:04:21.672142+00:00,28693014250,"CSI,A2,1988,98:0d:af:75:12:28,-13,0,4,250357041,64,70,1,26,25,26,25,25,25,24,22,23,23,22,23,22,23,22,20,19,20,19,19,18,17,18,16,16,0,0,0,0,0,0,0,0,0,0,0,15,15,16,16,17,17,17,18,19,19,20,20,20,20,21,21,21,21,23,23,24,25,25,25,25,26"
2026-07-16T19:04:21.734364+00:00,28755232833,"CSI,A2,1989,98:0d:af:75:12:28,-23,0,4,250418879,64,70,1,28,27,27,27,26,25,25,23,23,23,23,23,23,23,22,20,20,20,19,19,19,18,17,18,18,0,0,0,0,0,0,0,0,0,0,0,18,18,19,19,20,21,21,22,22,23,23,24,24,23,23,24,23,24,26,26,26,27,27,27,26,27"
2026-07-16T19:04:22.350796+00:00,29371673208,"CSI,A2,1990,fe:e3:be:47:e1:f0,-30,0,4,251034264,64,70,1,21,23,23,22,22,21,20,18,16,13,11,9,9,9,9,9,10,10,10,10,10,9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,9,8,7,7,8,9,11,13,15,17,19,20,20,21,21,20,18,17,15,14,15,15"
2026-07-16T19:04:22.403402+00:00,29424287333,"CSI,A2,1991,fe:e3:be:47:e1:f0,-31,0,4,251083534,64,70,1,21,18,15,13,13,12,13,14,15,16,16,17,16,15,14,13,11,9,8,7,6,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,5,6,8,9,10,12,12,14,14,16,15,15,13,12,12,11,11,12,15,17,20,22,24,26,27,27"
2026-07-16T19:04:22.715133+00:00,29735967083,"CSI,A2,1992,fe:e3:be:47:e1:f0,-31,0,4,251398647,64,117,5,21,18,16,14,13,13,14,15,17,17,18,17,16,16,16,14,11,10,8,8,7,6,7,8,8,0,0,0,0,0,0,0,0,0,0,0,6,6,7,9,10,12,12,13,15,15,15,14,13,12,11,10,11,13,14,18,20,23,25,26,26,27"
2026-07-16T19:04:22.944709+00:00,29965580000,"CSI,A2,1993,98:0d:af:75:12:28,-13,0,4,251627072,64,70,1,25,25,25,25,24,24,24,21,21,21,21,21,22,21,21,19,18,19,18,18,17,17,16,17,16,0,0,0,0,0,0,0,0,0,0,0,14,14,15,16,16,16,17,17,18,19,19,19,20,20,21,21,21,21,23,24,24,24,23,25,25,24"
2026-07-16T19:04:22.952096+00:00,29972922291,"CSI,A2,1994,46:85:da:11:dc:b9,-68,0,4,251628606,64,140,7,30,30,29,28,29,26,26,25,27,25,25,25,26,25,24,24,24,23,23,22,22,21,21,19,19,0,0,0,0,0,0,0,0,0,0,0,10,12,12,12,13,14,15,16,16,17,18,18,20,19,20,21,22,23,23,26,25,26,27,28,29,30"
2026-07-16T19:04:22.956234+00:00,29977068458,"CSI,A2,1995,46:85:da:11:dc:b9,-68,0,4,251628814,64,106,5,27,29,30,29,31,27,28,26,27,27,28,27,27,25,25,26,26,24,23,24,23,21,20,21,21,0,0,0,0,0,0,0,0,0,0,0,12,13,12,14,14,16,13,18,16,18,20,21,21,20,22,22,22,24,25,28,23,30,26,29,30,30"
2026-07-16T19:04:23.004010+00:00,30024861291,"CSI,A2,1996,98:0d:af:75:12:28,-13,0,4,251688967,64,70,1,25,26,24,25,25,24,24,21,21,22,22,21,21,22,21,19,20,18,19,18,17,17,16,16,16,0,0,0,0,0,0,0,0,0,0,0,14,14,15,16,16,16,17,17,18,18,19,20,20,20,20,20,20,20,23,24,23,23,23,25,25,25"
2026-07-16T19:04:23.265161+00:00,30285980250,"CSI,A2,1997,fe:e3:be:47:e1:f0,-30,0,4,251943775,64,70,1,29,32,32,33,31,30,27,24,21,17,16,13,12,12,14,14,15,14,14,14,14,14,14,11,10,0,0,0,0,0,0,0,0,0,0,0,15,15,13,14,12,11,10,9,11,11,15,17,20,23,25,27,28,28,28,27,25,23,20,20,20,23"
2026-07-16T19:04:23.417697+00:00,30438507208,"CSI,A2,1998,fe:e3:be:47:e1:f0,-30,0,4,252101686,64,70,1,13,14,15,17,17,18,18,18,18,17,16,14,13,10,9,9,7,7,7,8,9,9,9,10,9,0,0,0,0,0,0,0,0,0,0,0,9,10,10,11,11,11,10,10,10,9,9,9,9,10,11,14,16,18,20,21,22,22,21,20,19,18"
2026-07-16T19:04:24.812685+00:00,31833498166,"STAT,A2,253604,2852,1998,1998,0,215328"
2026-07-16T19:04:24.853176+00:00,31873970041,"CSI,A2,1999,fe:e3:be:47:e1:f0,-30,0,4,253534619,64,117,5,13,13,14,15,16,17,17,18,17,17,15,13,13,11,9,8,7,6,6,6,6,7,8,9,9,0,0,0,0,0,0,0,0,0,0,0,9,10,10,11,11,11,11,10,9,8,8,8,9,10,12,14,16,18,19,20,21,21,21,20,19,17"
2026-07-16T19:04:24.898710+00:00,31919478166,"CSI,A2,2000,fe:e3:be:47:e1:f0,-30,0,4,253583762,64,70,1,13,13,15,15,17,17,17,17,17,17,16,13,12,11,9,7,7,6,6,6,6,8,8,9,9,0,0,0,0,0,0,0,0,0,0,0,9,10,10,11,11,11,11,10,10,9,9,8,9,10,12,14,16,17,20,20,21,21,21,20,18,17"
2026-07-16T19:04:25.097117+00:00,32117917166,"CSI,A2,2001,fe:e3:be:47:e1:f0,-30,0,4,253778642,64,70,1,13,13,15,16,16,17,17,18,17,16,15,14,13,11,9,9,7,6,6,6,6,8,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,10,11,11,11,11,10,10,9,9,9,9,9,11,13,15,17,18,19,20,21,21,21,20,19,17"
2026-07-16T19:04:25.586511+00:00,32607260000,"CSI,A2,2002,fe:e3:be:47:e1:f0,-30,0,4,254270047,64,117,5,12,13,13,15,16,17,17,17,16,16,14,13,11,9,8,6,6,6,6,6,7,8,8,9,8,0,0,0,0,0,0,0,0,0,0,0,8,9,9,11,11,11,11,10,10,9,8,8,8,9,11,13,15,16,19,19,21,21,21,20,18,16"
2026-07-16T19:04:25.765126+00:00,32785862333,"CSI,A2,2003,fe:e3:be:47:e1:f0,-30,0,4,254444943,64,117,5,13,13,14,16,17,18,18,18,18,17,16,14,13,11,9,8,7,6,7,8,8,9,9,8,9,0,0,0,0,0,0,0,0,0,0,0,9,10,10,10,11,11,10,9,9,9,8,8,8,9,11,14,15,18,19,20,21,21,21,20,19,16"
2026-07-16T19:04:25.877607+00:00,32898379458,"CSI,A2,2004,fe:e3:be:47:e1:f0,-31,0,4,254560069,64,70,1,26,25,22,20,18,15,13,11,11,11,11,12,13,15,15,14,13,12,11,11,8,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,7,6,5,5,5,6,7,10,12,13,15,16,17,17,17,16,15,13,12,11,12,13,15,19,21,24"
2026-07-16T19:04:25.939097+00:00,32959860833,"CSI,A2,2005,fe:e3:be:47:e1:f0,-31,0,4,254619075,64,70,1,20,17,15,13,13,13,14,16,16,17,18,17,17,16,14,12,11,9,7,7,6,6,7,7,8,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,10,10,12,13,14,14,15,14,12,12,10,10,10,12,14,17,20,22,24,25,26,27"
2026-07-16T19:04:26.175568+00:00,33196298666,"CSI,A2,2006,fe:e3:be:47:e1:f0,-31,0,4,254854367,64,117,5,18,16,14,12,12,12,13,14,15,16,16,16,15,14,13,11,10,8,7,6,6,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,9,10,11,12,12,13,13,12,11,10,9,9,9,11,14,16,18,19,21,23,23,23"
2026-07-16T19:04:26.691446+00:00,33712166666,"CSI,A2,2007,fe:e3:be:47:e1:f0,-30,0,4,255375589,64,70,1,21,21,22,25,27,28,28,27,27,25,23,20,17,14,13,11,10,10,10,12,12,13,13,14,13,0,0,0,0,0,0,0,0,0,0,0,11,13,15,16,17,18,17,16,17,16,15,13,13,14,17,20,24,26,30,32,33,33,33,32,30,27"
2026-07-16T19:04:26.723167+00:00,33743890625,"CSI,A2,2008,fe:e3:be:47:e1:f0,-30,0,4,255405811,64,70,1,19,20,21,20,20,18,18,15,13,11,9,9,8,8,9,9,10,10,9,9,9,9,9,7,6,0,0,0,0,0,0,0,0,0,0,0,9,9,9,8,8,8,6,6,6,7,9,11,13,14,16,17,18,18,18,17,16,14,13,13,13,14"
2026-07-16T19:04:26.728890+00:00,33749601083,"CSI,A2,2009,fe:e3:be:47:e1:f0,-30,0,4,255405969,64,70,1,21,22,22,22,21,20,19,17,15,13,11,10,10,9,10,10,11,11,11,10,11,11,9,9,8,0,0,0,0,0,0,0,0,0,0,0,10,10,10,9,9,7,7,7,7,8,10,12,14,16,17,18,19,19,19,17,16,16,14,14,14,15"
2026-07-16T19:04:26.739230+00:00,33760003541,"CSI,A2,2010,fe:e3:be:47:e1:f0,-30,0,4,255406114,64,70,1,20,21,21,22,21,19,18,16,14,13,11,9,8,8,8,9,9,9,9,9,9,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,10,10,10,9,8,7,7,7,7,9,10,13,15,16,17,18,19,19,19,18,16,15,14,13,14,14"
2026-07-16T19:04:27.588611+00:00,34609363916,"CSI,A2,2011,fe:e3:be:47:e1:f0,-31,0,4,256269328,64,117,5,21,21,22,21,21,20,19,16,14,12,11,9,9,8,9,10,10,10,9,10,9,10,8,8,6,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,9,9,8,7,7,7,10,11,13,15,17,18,19,19,20,19,17,16,14,13,14,15"
2026-07-16T19:04:27.676494+00:00,34697195750,"CSI,A2,2012,46:85:da:11:dc:b9,-67,0,4,256358637,64,88,5,16,20,25,28,30,33,33,33,32,33,29,26,24,21,19,17,17,18,19,21,22,23,24,22,22,0,0,0,0,0,0,0,0,0,0,0,18,19,22,22,22,22,21,19,16,11,8,6,9,13,18,22,28,32,34,37,37,37,35,33,27,22"
2026-07-16T19:04:27.863515+00:00,34884197625,"CSI,A2,2013,fe:e3:be:47:e1:f0,-30,0,4,256547045,64,117,5,18,20,19,20,19,18,17,16,14,12,12,10,9,9,9,9,9,9,8,9,9,9,8,8,7,0,0,0,0,0,0,0,0,0,0,0,9,9,8,8,7,7,6,7,7,8,10,11,13,14,16,17,17,17,17,17,16,15,15,14,15,16"
2026-07-16T19:04:27.985771+00:00,35006457500,"CSI,A2,2014,fe:e3:be:47:e1:f0,-26,0,4,256666430,64,117,5,26,27,28,28,28,27,25,24,22,20,18,16,14,13,12,12,11,12,12,12,12,12,12,12,11,0,0,0,0,0,0,0,0,0,0,0,13,13,12,12,11,11,11,10,11,12,14,16,18,20,22,24,25,25,26,26,26,24,24,23,22,23"
2026-07-16T19:04:28.157835+00:00,35178554208,"CSI,A2,2015,fe:e3:be:47:e1:f0,-25,0,4,256839580,64,117,5,28,30,31,32,33,32,30,30,27,25,22,19,16,15,14,13,14,13,13,14,14,14,14,14,15,0,0,0,0,0,0,0,0,0,0,0,15,14,15,14,12,12,11,11,12,13,15,17,20,22,25,28,29,30,31,31,30,28,28,26,25,26"
2026-07-16T19:04:28.185255+00:00,35205933208,"CSI,A2,2016,46:85:da:11:dc:b9,-69,0,4,256868309,64,140,7,30,32,30,30,30,28,28,27,25,27,26,25,26,25,25,25,26,24,24,23,22,21,21,21,20,0,0,0,0,0,0,0,0,0,0,0,11,10,10,7,10,14,11,14,16,16,18,18,18,19,20,20,22,22,23,25,25,26,28,29,31,32"
2026-07-16T19:04:28.201263+00:00,35221946125,"CSI,A2,2017,fe:e3:be:47:e1:f0,-25,0,4,256884048,64,117,5,27,30,32,32,33,32,31,29,27,24,20,17,15,14,13,13,14,15,15,15,15,16,15,15,14,0,0,0,0,0,0,0,0,0,0,0,14,15,16,15,16,15,14,13,13,12,13,15,16,19,22,27,28,32,32,32,32,30,29,26,24,24"
2026-07-16T19:04:28.247722+00:00,35268428541,"CSI,A2,2018,fe:e3:be:47:e1:f0,-24,0,4,256930362,64,117,5,23,25,27,28,30,30,29,28,25,23,20,16,14,12,11,11,11,12,12,13,14,14,14,13,12,0,0,0,0,0,0,0,0,0,0,0,13,14,13,14,14,14,13,13,12,11,11,12,15,17,21,23,26,29,29,30,31,30,28,26,23,22"
2026-07-16T19:04:28.285653+00:00,35306324916,"CSI,A2,2019,fe:e3:be:47:e1:f0,-24,0,4,256970638,64,117,5,8,9,11,11,11,12,12,12,11,10,9,8,7,6,5,5,4,4,4,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,5,5,5,5,5,4,4,5,6,7,8,10,11,11,12,12,12,12,12,11,11,10"
2026-07-16T19:04:28.331511+00:00,35352210875,"CSI,A2,2020,fe:e3:be:47:e1:f0,-30,0,4,257013253,64,117,5,19,20,20,20,19,18,17,16,14,13,11,10,9,9,10,10,9,9,9,9,9,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8,8,8,7,8,8,9,10,13,14,15,17,17,18,18,18,17,16,16,15,15,16"
2026-07-16T19:04:28.420531+00:00,35441204500,"CSI,A2,2021,fe:e3:be:47:e1:f0,-25,0,4,257099667,64,117,5,27,28,29,30,31,31,30,28,26,24,22,19,17,14,13,13,12,12,12,13,13,14,13,14,14,0,0,0,0,0,0,0,0,0,0,0,14,14,14,15,14,13,13,12,13,14,15,17,19,21,24,26,28,30,30,31,31,30,29,28,27,25"
2026-07-16T19:04:28.462927+00:00,35483626916,"CSI,A2,2022,fe:e3:be:47:e1:f0,-25,0,4,257143568,64,117,5,29,28,29,29,30,29,28,26,25,23,21,19,17,15,15,14,13,13,13,13,13,14,13,13,12,0,0,0,0,0,0,0,0,0,0,0,14,14,13,14,14,14,13,13,14,14,15,17,18,20,22,24,26,28,28,30,30,30,29,29,29,28"
2026-07-16T19:04:28.509158+00:00,35529834125,"CSI,A2,2023,fe:e3:be:47:e1:f0,-25,0,4,257190271,64,117,5,26,26,27,26,26,26,25,24,23,22,20,18,17,16,14,13,13,12,11,13,12,12,12,12,11,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,13,13,13,13,14,15,16,17,18,19,21,23,25,26,26,27,28,27,28,28,27"
2026-07-16T19:04:28.549877+00:00,35570546083,"CSI,A2,2024,fe:e3:be:47:e1:f0,-25,0,4,257232855,64,117,5,29,29,29,28,28,29,28,27,26,25,24,22,21,18,17,15,14,14,12,13,14,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,14,14,15,15,15,15,15,16,16,16,17,19,20,21,23,24,26,27,29,30,31,32,31,31,31,32"
2026-07-16T19:04:28.599766+00:00,35620495291,"CSI,A2,2025,fe:e3:be:47:e1:f0,-25,0,4,257279281,64,117,5,31,30,29,28,28,28,27,27,25,24,23,22,20,17,17,15,14,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,14,15,14,15,15,14,14,15,16,16,18,19,20,22,23,24,26,26,28,29,29,30,30,30,31,32"
2026-07-16T19:04:28.635295+00:00,35655983583,"CSI,A2,2026,fe:e3:be:47:e1:f0,-25,0,4,257318761,64,117,5,26,26,26,26,26,25,25,23,23,22,22,20,17,17,15,14,13,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,12,13,12,13,13,13,13,14,14,14,16,16,17,19,20,21,23,24,25,26,27,27,27,28,29,28"
2026-07-16T19:04:28.721015+00:00,35741678375,"CSI,A2,2027,fe:e3:be:47:e1:f0,-25,0,4,257403480,64,117,5,29,28,29,27,28,28,28,27,26,25,23,21,20,18,17,16,14,13,13,13,13,14,13,14,14,0,0,0,0,0,0,0,0,0,0,0,13,14,14,14,15,15,14,15,15,17,18,18,19,20,22,24,26,27,28,29,30,31,32,31,32,32"
2026-07-16T19:04:28.803273+00:00,35823982000,"CSI,A2,2028,fe:e3:be:47:e1:f0,-25,0,4,257487092,64,117,5,30,29,30,29,29,29,29,28,27,26,24,22,20,19,17,16,14,14,13,14,14,15,15,15,14,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,16,16,14,15,16,17,17,18,19,22,23,25,26,28,29,31,32,32,32,32,32,31"
2026-07-16T19:04:28.848093+00:00,35868756250,"CSI,A2,2029,fe:e3:be:47:e1:f0,-25,0,4,257531840,64,117,5,27,28,28,27,27,27,27,27,26,25,23,21,19,18,16,15,13,12,12,12,12,12,12,13,13,0,0,0,0,0,0,0,0,0,0,0,14,13,14,13,13,14,13,14,14,15,17,18,19,20,22,24,25,28,28,29,29,30,31,31,29,30"
2026-07-16T19:04:28.891571+00:00,35912253791,"CSI,A2,2030,fe:e3:be:47:e1:f0,-25,0,4,257574305,64,117,5,29,29,28,29,29,29,28,28,27,26,23,21,20,17,17,14,14,14,13,14,14,15,15,14,13,0,0,0,0,0,0,0,0,0,0,0,13,15,15,15,16,15,15,16,16,16,17,18,19,20,22,24,25,28,29,30,31,32,32,31,32,31"
2026-07-16T19:04:28.935205+00:00,35955863125,"CSI,A2,2031,fe:e3:be:47:e1:f0,-25,0,4,257619179,64,117,5,29,28,28,28,28,28,27,26,26,24,22,21,19,18,16,15,14,13,13,13,13,14,13,13,12,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,15,13,13,14,15,16,17,17,19,20,22,25,24,27,27,28,29,29,30,30,29,30"
2026-07-16T19:04:29.023240+00:00,36043911375,"CSI,A2,2032,fe:e3:be:47:e1:f0,-24,0,4,257705728,64,117,5,26,27,27,27,27,28,26,26,25,23,21,20,18,16,15,13,13,12,12,13,12,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,12,13,13,14,13,14,14,15,14,15,16,17,18,20,21,23,24,26,27,29,30,30,29,30,30,29"
2026-07-16T19:04:29.065999+00:00,36086648958,"CSI,A2,2033,fe:e3:be:47:e1:f0,-24,0,4,257747406,64,117,5,27,26,26,27,27,27,27,25,24,23,22,20,19,17,15,14,13,12,11,11,13,12,11,12,13,0,0,0,0,0,0,0,0,0,0,0,12,13,13,13,13,13,13,13,14,14,16,16,18,19,21,23,24,25,27,27,29,29,29,28,28,28"
2026-07-16T19:04:29.150620+00:00,36171273208,"CSI,A2,2034,fe:e3:be:47:e1:f0,-25,0,4,257833876,64,117,5,28,26,27,27,27,27,27,26,25,24,22,20,18,16,15,14,13,12,12,12,13,13,13,12,13,0,0,0,0,0,0,0,0,0,0,0,13,13,13,14,14,14,13,14,14,15,16,17,18,19,21,23,24,25,27,28,28,29,29,29,29,28"
2026-07-16T19:04:29.201340+00:00,36222015000,"CSI,A2,2035,fe:e3:be:47:e1:f0,-24,0,4,257886929,64,70,1,8,8,8,7,6,5,5,5,4,5,5,5,5,5,4,4,4,4,4,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,6,6,7,7,8,8"
2026-07-16T19:04:29.298084+00:00,36318769875,"CSI,A2,2036,fe:e3:be:47:e1:f0,-24,0,4,257979933,64,70,1,28,27,25,23,22,22,23,23,23,24,23,23,22,20,19,17,13,12,11,10,9,10,10,11,12,0,0,0,0,0,0,0,0,0,0,0,10,10,12,13,14,14,16,16,18,18,19,19,18,18,18,19,20,22,23,26,29,31,33,34,35,36"
2026-07-16T19:04:29.334451+00:00,36355101333,"CSI,A2,2037,fe:e3:be:47:e1:f0,-24,0,4,258018932,64,117,5,29,28,25,24,23,23,24,25,24,25,25,23,22,21,21,17,15,13,12,11,10,10,11,12,13,0,0,0,0,0,0,0,0,0,0,0,11,12,13,15,14,16,17,18,19,18,20,20,19,19,19,20,22,23,26,27,30,32,34,35,36,37"
2026-07-16T19:04:29.379635+00:00,36400295041,"CSI,A2,2038,fe:e3:be:47:e1:f0,-24,0,4,258061696,64,117,5,30,27,26,23,23,23,24,25,25,25,25,23,22,20,19,17,15,13,11,11,10,11,11,12,13,0,0,0,0,0,0,0,0,0,0,0,11,12,13,13,14,16,16,17,19,19,20,19,19,19,19,20,21,23,25,27,30,32,34,35,35,36"
2026-07-16T19:04:29.422932+00:00,36443597041,"CSI,A2,2039,fe:e3:be:47:e1:f0,-25,0,4,258105518,64,117,5,27,25,23,21,20,20,21,22,22,22,22,22,21,19,18,16,15,12,10,9,9,8,9,9,11,0,0,0,0,0,0,0,0,0,0,0,10,11,12,12,14,14,14,15,16,16,17,17,16,16,16,18,19,21,23,25,28,30,32,32,33,34"
2026-07-16T19:04:29.464245+00:00,36484931416,"CSI,A2,2040,fe:e3:be:47:e1:f0,-24,0,4,258148334,64,117,5,29,27,25,23,23,22,22,23,24,24,23,23,21,21,19,17,15,13,11,11,10,9,10,10,11,0,0,0,0,0,0,0,0,0,0,0,11,12,12,13,14,15,16,17,17,17,18,18,17,18,18,19,21,23,25,28,30,32,34,34,35,35"
2026-07-16T19:04:29.508858+00:00,36529530791,"CSI,A2,2041,fe:e3:be:47:e1:f0,-24,0,4,258190380,64,117,5,29,27,25,24,23,24,24,25,25,25,24,22,22,21,19,16,15,12,11,11,10,10,11,12,12,0,0,0,0,0,0,0,0,0,0,0,11,11,12,14,14,15,15,17,18,19,19,19,18,17,18,19,21,23,25,27,30,32,34,35,35,37"
2026-07-16T19:04:29.549842+00:00,36570510708,"CSI,A2,2042,fe:e3:be:47:e1:f0,-24,0,4,258233658,64,117,5,31,29,27,25,24,24,25,25,26,25,26,24,24,22,20,18,16,14,12,12,11,11,12,12,13,0,0,0,0,0,0,0,0,0,0,0,12,12,14,14,15,16,17,18,19,19,19,20,19,19,20,21,23,24,26,28,31,33,35,35,37,37"
2026-07-16T19:04:29.634473+00:00,36655141875,"CSI,A2,2043,fe:e3:be:47:e1:f0,-24,0,4,258317843,64,117,5,30,29,26,25,24,23,23,23,23,24,23,22,22,21,20,18,16,14,13,11,11,11,11,11,12,0,0,0,0,0,0,0,0,0,0,0,11,11,13,13,15,15,16,17,18,19,19,19,19,19,20,21,22,23,26,28,29,32,33,35,36,35"
2026-07-16T19:04:29.725404+00:00,36746049291,"CSI,A2,2044,fe:e3:be:47:e1:f0,-24,0,4,258405889,64,117,5,31,28,25,24,24,24,24,24,26,26,25,24,23,21,20,18,15,14,12,11,12,11,12,13,12,0,0,0,0,0,0,0,0,0,0,0,11,12,13,14,15,16,16,18,18,19,20,19,19,19,19,20,21,23,25,28,30,32,34,35,36,36"
2026-07-16T19:04:29.779284+00:00,36799950958,"CSI,A2,2045,fe:e3:be:47:e1:f0,-23,0,4,258461309,64,117,5,31,29,26,26,25,25,26,25,25,26,25,25,24,21,20,17,15,13,11,11,11,11,12,12,12,0,0,0,0,0,0,0,0,0,0,0,11,12,13,14,15,16,16,17,19,19,20,19,19,19,20,20,23,24,27,29,32,34,35,37,38,38"
2026-07-16T19:04:29.821169+00:00,36841855291,"CSI,A2,2046,fe:e3:be:47:e1:f0,-23,0,4,258506187,64,117,5,9,8,7,7,8,8,8,8,8,8,8,8,7,6,6,5,4,4,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,6,6,6,5,5,5,6,6,6,7,8,8,9,10,10,10,10,11"
2026-07-16T19:04:29.825115+00:00,36845753208,"STAT,A2,258609,2938,2046,2046,0,215328"
2026-07-16T19:04:29.911064+00:00,36931697291,"CSI,A2,2047,fe:e3:be:47:e1:f0,-23,0,4,258590274,64,117,5,29,27,25,24,24,23,24,24,24,24,24,23,23,20,19,16,14,13,11,10,11,11,11,12,13,0,0,0,0,0,0,0,0,0,0,0,11,13,12,14,14,16,16,17,18,18,18,17,17,18,19,19,21,22,25,27,30,31,32,34,35,35"
2026-07-16T19:04:29.950411+00:00,36971060875,"CSI,A2,2048,fe:e3:be:47:e1:f0,-24,0,4,258633921,64,117,5,30,27,25,23,23,23,23,25,26,25,25,24,23,22,20,17,15,13,11,11,10,10,10,12,12,0,0,0,0,0,0,0,0,0,0,0,10,11,13,13,14,16,16,18,18,19,19,19,18,18,17,19,21,23,25,28,31,32,35,36,37,37"
2026-07-16T19:04:30.037186+00:00,37057846041,"CSI,A2,2049,fe:e3:be:47:e1:f0,-24,0,4,258719986,64,117,5,30,29,27,25,25,25,25,26,27,27,26,25,25,22,22,18,16,14,12,12,11,12,12,14,14,0,0,0,0,0,0,0,0,0,0,0,11,12,13,15,16,17,18,19,20,20,22,21,20,19,19,21,22,24,27,30,33,35,36,37,38,39"
2026-07-16T19:04:30.090978+00:00,37111616750,"CSI,A2,2050,fe:e3:be:47:e1:f0,-23,0,4,258770431,64,70,1,25,26,26,26,27,27,26,26,24,23,21,19,18,15,14,13,12,12,11,13,12,13,13,13,14,0,0,0,0,0,0,0,0,0,0,0,13,13,14,14,14,14,13,14,13,14,14,16,17,18,21,23,25,27,28,29,30,29,29,29,28,26"
2026-07-16T19:04:30.124883+00:00,37145513708,"CSI,A2,2051,fe:e3:be:47:e1:f0,-24,0,4,258805333,64,70,1,36,36,36,34,32,31,28,25,22,21,19,18,17,18,18,18,18,18,16,16,15,14,13,12,11,0,0,0,0,0,0,0,0,0,0,0,15,14,12,12,12,11,11,13,14,16,19,21,23,25,26,28,28,28,27,27,26,26,26,27,29,31"
2026-07-16T19:04:30.157582+00:00,37178225458,"CSI,A2,2052,fe:e3:be:47:e1:f0,-24,0,4,258839897,64,117,5,34,34,34,33,32,29,27,24,21,19,18,16,16,16,16,17,17,16,16,15,14,14,13,12,10,0,0,0,0,0,0,0,0,0,0,0,14,13,12,12,12,11,12,12,14,16,19,21,23,25,25,27,27,27,26,26,25,25,25,26,28,31"
2026-07-16T19:04:30.846898+00:00,37867540208,"CSI,A2,2053,fe:e3:be:47:e1:f0,-24,0,4,259530206,64,117,5,9,8,8,8,8,8,7,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,5,5,6,6,7,6,6,6,8,7,6,6,7,7,7,7,7,9"
